@relation 'train_sample_45K-weka.filters.unsupervised.attribute.Remove-R1,16-20,22-23,25-28,30-31,33-34,36,39-41'

@attribute Label {0,1}
@attribute I1 numeric
@attribute I2 numeric
@attribute I3 numeric
@attribute I4 numeric
@attribute I5 numeric
@attribute I6 numeric
@attribute I7 numeric
@attribute I8 numeric
@attribute I9 numeric
@attribute I10 numeric
@attribute I11 numeric
@attribute I12 numeric
@attribute I13 numeric
@attribute C6 {fe6b92e5,7e0ccccf,fbad5c96,13718bbd,6f6d9be8,3bf701e7,c05778d5,f1f2de2d,e3520422,3bc1ed4d,c76aecf6,3c46edb2}
@attribute C9 {a73ee510,7cc72ec2,a18233ea}
@attribute C14 {07d13a8f,1adce6ef,b28479f6,f7c1b33f,32813e21,64c94865,d2dfe871,ad1cc976,051219e6,f862f261,cfef1c29,8ceecbc8,687dfaf4,0601d3b5,91233270,243a4e68,ec19f520,ab7390e9,26ac7cf4,dcd762ee,e8dce07a,95a6ab8c,cf1fc48d,5aebfb83,0bc7c8c2}
@attribute C17 {e5ba7672,07c540c4,d4bb7bd8,776ce399,1e88c74f,3486227d,2005abd1,27c07bd6,8efede7f}
@attribute C20 {5840adea,a458ea53,b1252a9d}
@attribute C22 {c9d4222a,ad3062eb,78e2e389,8651fddb,8ec974f4,c0061c6d,ccfd4002,49e825c5,28f45308,1856e93d}
@attribute C23 {3a171ecb,32c7478e,85d5a995,bcdee96c,423fab69,c7dc6720,be7c41b4,55dd3565,c3dc6cef,dbb486d7,93bad2c0,b264a060,72592995,25e3c76b}

@data
0,1,1,9,8,115,16,1,13,16,1,1,?,8,fe6b92e5,a73ee510,b28479f6,d4bb7bd8,a458ea53,?,32c7478e
0,1,-1,?,?,239,5,1,0,10,1,1,?,?,fbad5c96,a73ee510,07d13a8f,d4bb7bd8,?,?,3a171ecb
0,0,12,10,30,4364,?,0,14,312,0,0,?,102,7e0ccccf,a73ee510,07d13a8f,e5ba7672,b1252a9d,c9d4222a,32c7478e
0,?,0,7,1,524115,?,0,6,3,?,0,?,1,fbad5c96,7cc72ec2,1adce6ef,d4bb7bd8,5840adea,?,32c7478e
0,?,23,12,6,30957,?,0,6,28,?,0,?,6,7e0ccccf,a73ee510,1adce6ef,776ce399,?,?,be7c41b4
1,?,0,7,3,1935,3,1,4,3,?,1,?,3,7e0ccccf,a73ee510,07d13a8f,d4bb7bd8,b1252a9d,c9d4222a,32c7478e
0,?,1,2,?,17173,8,9,4,4,?,6,?,?,6f6d9be8,7cc72ec2,1adce6ef,07c540c4,5840adea,?,32c7478e
0,1,192,1,1,25,1,2,1,1,1,2,?,1,7e0ccccf,a73ee510,b28479f6,d4bb7bd8,5840adea,?,3a171ecb
1,3,0,22,16,1360,57,53,48,568,0,12,?,16,?,a73ee510,07d13a8f,e5ba7672,b1252a9d,?,32c7478e
0,0,0,6,3,2717,100,1,33,48,0,1,?,3,?,a73ee510,b28479f6,d4bb7bd8,a458ea53,?,bcdee96c
0,?,1,11,1,8616,116,7,1,71,?,2,?,1,7e0ccccf,a73ee510,07d13a8f,e5ba7672,a458ea53,?,3a171ecb
1,3,2,12,12,1271,14,51,24,574,0,23,?,12,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,?,bcdee96c
1,?,103,7,4,?,?,0,3,55,?,0,?,4,7e0ccccf,7cc72ec2,07d13a8f,2005abd1,?,?,423fab69
0,?,17,9,?,199412,?,?,0,?,?,?,?,?,7e0ccccf,7cc72ec2,07d13a8f,07c540c4,b1252a9d,?,423fab69
0,?,8,2,9,1252,326,1,44,244,?,1,?,74,7e0ccccf,a73ee510,07d13a8f,d4bb7bd8,?,?,32c7478e
0,1,180,12,11,2,1,6,11,51,1,3,0,1,7e0ccccf,a73ee510,b28479f6,27c07bd6,?,c9d4222a,3a171ecb
1,2,0,1,0,74,0,2,0,0,1,1,?,0,7e0ccccf,a73ee510,1adce6ef,07c540c4,a458ea53,?,32c7478e
1,2,13,?,7,182,13,21,26,336,2,12,5,7,fbad5c96,a73ee510,b28479f6,8efede7f,b1252a9d,?,32c7478e
0,1,20,?,?,362,27,1,26,27,1,1,?,?,fe6b92e5,a73ee510,1adce6ef,d4bb7bd8,b1252a9d,?,32c7478e
0,?,30,3,1,10074,54,1,8,115,?,1,0,1,fbad5c96,a73ee510,07d13a8f,8efede7f,b1252a9d,c9d4222a,423fab69
1,?,0,1,?,36277,54,2,0,60,?,0,?,?,?,7cc72ec2,b28479f6,e5ba7672,b1252a9d,?,bcdee96c
0,1,1,85,32,24,36,2,29,33,1,2,?,31,fe6b92e5,a73ee510,1adce6ef,07c540c4,5840adea,?,32c7478e
0,0,124,8,3,3126,77,4,10,65,0,3,?,3,fbad5c96,a73ee510,b28479f6,e5ba7672,b1252a9d,?,32c7478e
0,?,1,2,3,17156,?,0,2,15,?,0,?,3,?,a73ee510,051219e6,e5ba7672,a458ea53,?,32c7478e
0,?,136,33,8,9843,56,25,20,172,?,1,?,8,7e0ccccf,a73ee510,07d13a8f,e5ba7672,5840adea,?,c7dc6720
0,?,0,2,?,20201,30,4,9,29,?,1,?,?,3bf701e7,a73ee510,1adce6ef,e5ba7672,a458ea53,?,3a171ecb
0,0,13,13,8,3333,171,7,12,146,0,4,?,8,7e0ccccf,a73ee510,b28479f6,3486227d,b1252a9d,?,c7dc6720
0,?,42,122,1,111965,277,0,17,69,?,0,?,16,7e0ccccf,7cc72ec2,b28479f6,d4bb7bd8,b1252a9d,ad3062eb,32c7478e
0,?,0,34,3,8686,22,3,3,3,?,1,?,3,6f6d9be8,a73ee510,1adce6ef,07c540c4,5840adea,?,32c7478e
1,?,0,1,?,194614,766,0,0,1,?,0,?,?,7e0ccccf,7cc72ec2,07d13a8f,d4bb7bd8,b1252a9d,?,3a171ecb
0,?,1,6,43,1879,53,6,41,86,?,2,0,43,7e0ccccf,a73ee510,07d13a8f,07c540c4,?,c9d4222a,423fab69
0,?,1,29,2,?,?,0,2,2,?,0,?,2,?,7cc72ec2,07d13a8f,2005abd1,5840adea,?,be7c41b4
0,0,6,14,11,1635,86,26,28,216,0,4,?,11,fbad5c96,a73ee510,d2dfe871,e5ba7672,a458ea53,?,423fab69
1,?,594,11,7,10316,?,0,8,12,?,0,?,7,fe6b92e5,a73ee510,1adce6ef,1e88c74f,?,?,32c7478e
0,?,0,2,1,2796,6,1,6,9,?,1,?,1,?,a73ee510,07d13a8f,e5ba7672,a458ea53,?,32c7478e
0,?,1,33,39,103,?,0,37,41,?,0,?,41,fe6b92e5,a73ee510,07d13a8f,776ce399,5840adea,?,32c7478e
0,9,2,24,40,74,49,9,26,51,2,2,?,49,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,?,dbb486d7
0,0,10,15,14,2769,65,20,25,67,0,3,?,14,7e0ccccf,a73ee510,f862f261,e5ba7672,b1252a9d,?,bcdee96c
1,13,2,15,3,50,3,35,14,119,1,5,0,3,fbad5c96,a73ee510,051219e6,e5ba7672,a458ea53,?,32c7478e
0,?,-1,?,?,33122,44,0,0,11,?,0,?,?,fbad5c96,a73ee510,64c94865,d4bb7bd8,?,?,32c7478e
0,0,0,13,?,8720,109,1,0,143,0,1,?,?,6f6d9be8,a73ee510,b28479f6,e5ba7672,5840adea,?,32c7478e
1,?,20,1,1,9920,55,1,5,37,?,1,?,2,?,a73ee510,b28479f6,e5ba7672,?,?,32c7478e
0,?,-1,1,?,154,?,0,0,0,?,0,1,?,?,a73ee510,07d13a8f,3486227d,5840adea,?,32c7478e
0,0,2,?,1,13380,288,1,30,109,0,1,?,1,fbad5c96,a73ee510,b28479f6,d4bb7bd8,?,?,32c7478e
0,0,21,5,3,1880,202,1,41,61,0,1,?,3,7e0ccccf,a73ee510,b28479f6,07c540c4,b1252a9d,?,32c7478e
0,0,1,26,11,2885,25,2,10,41,0,2,?,11,?,a73ee510,1adce6ef,e5ba7672,5840adea,?,32c7478e
0,0,0,155,2,2142,82,7,13,16,0,1,?,2,fe6b92e5,a73ee510,07d13a8f,07c540c4,b1252a9d,?,c7dc6720
0,0,1,43,27,2918,129,30,48,143,0,2,?,27,?,a73ee510,07d13a8f,e5ba7672,a458ea53,?,c7dc6720
1,0,1,1,?,11832,443,1,4,79,0,0,?,?,7e0ccccf,a73ee510,b28479f6,07c540c4,5840adea,?,3a171ecb
0,?,2,?,19,486,158,1,39,63,?,1,?,27,7e0ccccf,a73ee510,07d13a8f,07c540c4,a458ea53,c9d4222a,3a171ecb
0,0,7,1,?,547,36,9,5,276,0,4,?,?,fe6b92e5,a73ee510,07d13a8f,27c07bd6,5840adea,78e2e389,3a171ecb
0,1,22,13,13,4,13,1,9,13,1,1,?,13,7e0ccccf,a73ee510,07d13a8f,d4bb7bd8,a458ea53,?,32c7478e
0,?,72,3,1,?,?,0,1,6,?,0,?,1,7e0ccccf,7cc72ec2,07d13a8f,2005abd1,?,?,be7c41b4
1,0,0,18,10,2695,71,39,10,466,0,8,?,10,7e0ccccf,a73ee510,07d13a8f,e5ba7672,a458ea53,ad3062eb,c7dc6720
0,0,6,3,1,24272,?,?,46,?,0,?,?,2,fbad5c96,a73ee510,07d13a8f,e5ba7672,?,?,423fab69
1,0,-1,?,?,1422,23,1,7,9,0,1,?,?,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,ad3062eb,32c7478e
0,0,1,1,0,4433,36,2,3,85,0,2,?,2,7e0ccccf,a73ee510,07d13a8f,e5ba7672,?,c9d4222a,be7c41b4
0,0,0,?,12,1517,28,3,7,60,0,2,?,12,fbad5c96,a73ee510,07d13a8f,e5ba7672,?,?,3a171ecb
0,0,10,52,15,2020,?,0,17,2,0,0,?,18,fbad5c96,a73ee510,b28479f6,e5ba7672,b1252a9d,c9d4222a,32c7478e
0,9,7,16,13,17,11,13,18,20,1,2,2,9,fe6b92e5,a73ee510,07d13a8f,27c07bd6,5840adea,ad3062eb,3a171ecb
0,?,99,21,7,10720,110,1,8,36,?,1,?,8,fe6b92e5,a73ee510,b28479f6,d4bb7bd8,b1252a9d,c9d4222a,3a171ecb
1,4,36,13,10,53,13,37,11,105,1,9,?,10,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,?,3a171ecb
0,?,4,7,2,423180,?,0,2,109,?,0,?,2,fe6b92e5,7cc72ec2,64c94865,e5ba7672,a458ea53,?,c7dc6720
0,6,17,62,30,390,43,14,21,277,1,3,?,43,7e0ccccf,a73ee510,b28479f6,e5ba7672,a458ea53,?,32c7478e
0,4,154,35,20,224,45,4,22,45,1,1,?,20,7e0ccccf,a73ee510,051219e6,e5ba7672,a458ea53,?,3a171ecb
0,3,0,?,?,119,1,3,1,6,1,1,?,?,fe6b92e5,a73ee510,cfef1c29,07c540c4,b1252a9d,?,32c7478e
0,?,81,2,1,3124,55,23,9,32,?,2,?,2,fbad5c96,a73ee510,07d13a8f,e5ba7672,b1252a9d,?,423fab69
1,0,1,1,2,2802,10,6,5,23,0,1,?,2,fbad5c96,a73ee510,ad1cc976,e5ba7672,?,c9d4222a,c3dc6cef
0,0,72,19,?,5804,163,4,19,13,0,1,?,?,fe6b92e5,a73ee510,07d13a8f,07c540c4,5840adea,?,32c7478e
0,?,1,38,7,19016,1323,0,7,37,?,0,0,7,fbad5c96,a73ee510,1adce6ef,e5ba7672,b1252a9d,ad3062eb,32c7478e
0,15,1,3,2,0,1,15,3,2,1,1,17,0,fe6b92e5,a73ee510,1adce6ef,8efede7f,?,?,32c7478e
0,0,4,1,5,4478,139,30,34,717,0,4,0,5,fbad5c96,a73ee510,07d13a8f,3486227d,?,?,423fab69
0,?,14,2,?,8264,?,0,5,7,?,0,0,?,7e0ccccf,a73ee510,07d13a8f,776ce399,5840adea,?,be7c41b4
0,?,0,?,?,1463,104,0,10,37,?,0,?,?,6f6d9be8,a73ee510,cfef1c29,07c540c4,a458ea53,?,32c7478e
0,?,-1,1,1,2891,32,34,1,18,?,6,8,1,fbad5c96,a73ee510,1adce6ef,8efede7f,5840adea,c9d4222a,32c7478e
0,?,1,163,2,5705,?,0,11,58,?,0,?,5,13718bbd,a73ee510,1adce6ef,1e88c74f,5840adea,?,32c7478e
0,0,196,4,2,2593,127,3,38,232,0,2,0,4,7e0ccccf,a73ee510,07d13a8f,3486227d,5840adea,?,3a171ecb
0,0,3,2,?,10382,394,1,21,64,0,1,0,?,7e0ccccf,a73ee510,b28479f6,e5ba7672,5840adea,c9d4222a,32c7478e
0,2,189,3,8,8,6,301,8,284,1,24,1,6,fbad5c96,a73ee510,32813e21,e5ba7672,?,?,3a171ecb
0,1,1,28,5,4,6,1,5,5,1,1,?,5,7e0ccccf,a73ee510,b28479f6,d4bb7bd8,?,c9d4222a,93bad2c0
0,?,0,24,?,224604,?,0,16,109,?,0,?,?,fbad5c96,7cc72ec2,b28479f6,07c540c4,b1252a9d,?,bcdee96c
0,0,2,1,2,8681,568,16,2,146,0,2,0,2,?,a73ee510,b28479f6,3486227d,?,?,32c7478e
0,7,2,2,4,158,4,7,4,4,1,1,2,4,7e0ccccf,a73ee510,1adce6ef,07c540c4,?,?,3a171ecb
0,?,-1,2,?,7908,0,3,0,0,?,3,?,?,6f6d9be8,a73ee510,07d13a8f,07c540c4,a458ea53,?,32c7478e
1,1,48,3,3,7,3,1,3,3,1,1,?,3,?,a73ee510,07d13a8f,d4bb7bd8,5840adea,?,3a171ecb
0,1,2,13,35,18,28,1,33,35,1,1,?,28,7e0ccccf,a73ee510,1adce6ef,e5ba7672,b1252a9d,ad3062eb,32c7478e
0,?,2,5,1,33295,?,0,4,1,?,0,0,1,fbad5c96,7cc72ec2,64c94865,3486227d,a458ea53,c9d4222a,32c7478e
0,0,0,21,20,1493,178,14,33,266,0,4,0,20,7e0ccccf,a73ee510,07d13a8f,e5ba7672,a458ea53,?,32c7478e
1,2,5,2,2,1445,20,76,11,180,0,14,?,2,fe6b92e5,a73ee510,b28479f6,e5ba7672,?,?,32c7478e
0,18,21,17,39,4,13,18,38,39,1,1,?,11,fbad5c96,a73ee510,f862f261,e5ba7672,b1252a9d,?,3a171ecb
0,?,4,?,?,396115,?,0,4,134,?,0,?,?,7e0ccccf,7cc72ec2,b28479f6,e5ba7672,?,?,3a171ecb
1,?,0,11,4,99233,359,0,8,234,?,0,?,4,7e0ccccf,7cc72ec2,b28479f6,07c540c4,b1252a9d,?,32c7478e
0,8,154,4,1,432,6,118,1,49,1,13,?,1,7e0ccccf,a73ee510,b28479f6,e5ba7672,b1252a9d,?,bcdee96c
1,7,1,12,31,0,0,7,45,44,2,2,?,0,?,a73ee510,1adce6ef,e5ba7672,5840adea,?,32c7478e
0,12,31,16,24,20,20,12,18,25,1,1,?,20,7e0ccccf,a73ee510,b28479f6,e5ba7672,5840adea,?,32c7478e
0,?,0,11,18,4243,?,0,22,18,?,0,?,18,7e0ccccf,a73ee510,07d13a8f,e5ba7672,5840adea,c9d4222a,c7dc6720
0,?,5,3,9,10543,?,0,10,13,?,0,?,9,7e0ccccf,a73ee510,07d13a8f,776ce399,?,?,c7dc6720
1,2,722,2,4,1097,20,2,7,7,1,1,?,4,fe6b92e5,a73ee510,b28479f6,07c540c4,?,?,32c7478e
0,0,0,?,?,1562,4,5,3,3,0,1,?,?,13718bbd,a73ee510,64c94865,07c540c4,?,?,3a171ecb
0,0,7,8,36,29052,3745,1,39,170,0,1,?,62,7e0ccccf,a73ee510,07d13a8f,d4bb7bd8,?,?,3a171ecb
0,6,17,?,5,4,4,22,5,95,1,3,?,4,fbad5c96,a73ee510,cfef1c29,e5ba7672,?,ad3062eb,32c7478e
0,?,-1,?,?,10716,22,9,0,19,?,1,0,?,fe6b92e5,a73ee510,b28479f6,3486227d,?,ad3062eb,bcdee96c
1,?,37,1,?,650,?,0,7,7,?,0,?,?,7e0ccccf,a73ee510,b28479f6,1e88c74f,?,?,be7c41b4
0,?,5,?,19,32061,?,0,29,58,?,0,?,29,fbad5c96,a73ee510,07d13a8f,d4bb7bd8,?,?,93bad2c0
0,?,1,1,?,4897,0,3,1,7,?,1,?,?,?,a73ee510,b28479f6,e5ba7672,5840adea,?,32c7478e
1,2,26,2,2,136,56,6,39,151,1,5,?,2,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,?,3a171ecb
0,0,0,?,?,3039,187,59,11,574,0,26,9,?,fe6b92e5,a73ee510,b28479f6,8efede7f,b1252a9d,?,32c7478e
0,?,2,4,?,?,?,?,0,?,?,?,?,?,6f6d9be8,a73ee510,b28479f6,2005abd1,b1252a9d,?,32c7478e
0,?,-1,2,1,5663,34,11,2,38,?,9,?,1,3bf701e7,a73ee510,687dfaf4,3486227d,a458ea53,ad3062eb,3a171ecb
0,5,4,2,1,1,1,42,1,6,1,17,0,1,fbad5c96,a73ee510,1adce6ef,3486227d,b1252a9d,?,32c7478e
0,?,140,4,8,21673,1252,2,24,596,?,1,?,20,fbad5c96,a73ee510,cfef1c29,07c540c4,?,?,be7c41b4
0,1,178,3,1,217,28,2,46,166,1,2,?,14,?,a73ee510,07d13a8f,e5ba7672,b1252a9d,?,423fab69
0,0,3,1,?,3149,70,33,14,314,0,3,0,?,?,a73ee510,b28479f6,e5ba7672,a458ea53,?,32c7478e
0,0,2,21,20,9172,336,2,20,209,0,1,?,20,fe6b92e5,a73ee510,b28479f6,07c540c4,?,?,32c7478e
0,?,0,43,19,2,?,0,19,19,?,0,?,19,fbad5c96,a73ee510,1adce6ef,776ce399,5840adea,?,be7c41b4
0,?,0,5,1,2904,3,1,6,3,?,1,?,1,7e0ccccf,a73ee510,07d13a8f,d4bb7bd8,?,?,32c7478e
0,?,20,5,2,11517,69,7,6,148,?,2,?,2,3bf701e7,a73ee510,d2dfe871,e5ba7672,a458ea53,?,423fab69
0,?,4,3,8,2809,?,0,8,63,?,0,?,8,13718bbd,a73ee510,64c94865,3486227d,?,?,32c7478e
1,?,-1,?,?,571579,?,0,3,11,?,0,?,?,7e0ccccf,7cc72ec2,b28479f6,e5ba7672,?,?,3a171ecb
1,1,1,?,6,1114,115,1,8,20,1,1,?,6,fbad5c96,a73ee510,1adce6ef,07c540c4,?,?,32c7478e
0,2,242,683,11,14,10,2,13,11,1,1,?,10,7e0ccccf,a73ee510,b28479f6,07c540c4,b1252a9d,?,3a171ecb
1,?,21,1,9,1516,?,0,23,51,?,0,?,51,fbad5c96,a73ee510,07d13a8f,3486227d,b1252a9d,c9d4222a,3a171ecb
0,1,59,11,3,295,134,3,49,321,1,3,1,22,7e0ccccf,a73ee510,07d13a8f,8efede7f,5840adea,?,3a171ecb
0,?,4,1,1,?,?,0,1,1,?,0,?,1,fe6b92e5,7cc72ec2,b28479f6,2005abd1,?,?,be7c41b4
0,0,209,148,4,1448,143,4,36,92,0,1,?,38,?,a73ee510,cfef1c29,e5ba7672,a458ea53,?,423fab69
0,0,0,29,11,10409,233,7,9,110,0,2,?,11,?,a73ee510,b28479f6,e5ba7672,a458ea53,?,32c7478e
0,1,132,6,6,646,8,10,8,38,1,4,0,6,7e0ccccf,a73ee510,b28479f6,e5ba7672,?,ad3062eb,32c7478e
0,?,95,7,6,1347,?,0,6,6,?,0,?,6,13718bbd,a73ee510,64c94865,e5ba7672,?,?,32c7478e
0,?,0,?,?,41654,83,0,0,55,?,0,?,?,fe6b92e5,a73ee510,b28479f6,d4bb7bd8,?,?,3a171ecb
0,?,183,22,17,36676,47,1,18,41,?,1,0,17,6f6d9be8,7cc72ec2,1adce6ef,27c07bd6,5840adea,?,32c7478e
0,0,1,27,21,23,102,1,29,101,0,1,1,12,7e0ccccf,a73ee510,07d13a8f,3486227d,5840adea,?,c7dc6720
0,?,3,?,?,15831,?,0,49,2,?,0,?,?,7e0ccccf,a73ee510,cfef1c29,07c540c4,?,?,be7c41b4
1,4,650,?,?,171,4,4,1,4,1,1,?,?,fe6b92e5,a73ee510,1adce6ef,e5ba7672,?,ad3062eb,3a171ecb
0,2,167,1,?,272,77,2,18,17,1,1,?,?,fbad5c96,a73ee510,07d13a8f,1e88c74f,5840adea,?,32c7478e
0,1,53,2,2,135,5,1,5,5,1,1,?,2,?,a73ee510,1adce6ef,d4bb7bd8,5840adea,?,3a171ecb
1,3,0,5,23,216,53,3,7,43,1,1,?,35,3bf701e7,a73ee510,1adce6ef,e5ba7672,b1252a9d,?,bcdee96c
0,?,191,10,?,?,?,?,0,?,?,?,?,?,7e0ccccf,7cc72ec2,b28479f6,2005abd1,?,c9d4222a,bcdee96c
0,14,1,22,1,110,11,14,9,11,1,1,?,11,fe6b92e5,a73ee510,f862f261,e5ba7672,a458ea53,c9d4222a,32c7478e
0,0,0,2,18,4024,182,1,24,60,0,1,0,18,7e0ccccf,a73ee510,07d13a8f,07c540c4,?,?,c7dc6720
1,4,0,43,5,1,0,121,18,75,2,15,?,0,fbad5c96,a73ee510,b28479f6,e5ba7672,5840adea,ad3062eb,32c7478e
1,4,5,6,6,12,1,141,43,702,1,23,0,1,7e0ccccf,a73ee510,32813e21,e5ba7672,?,?,55dd3565
0,?,5,4,12,6088,62,3,15,22,?,1,?,12,6f6d9be8,a73ee510,ad1cc976,07c540c4,?,8ec974f4,c3dc6cef
0,?,0,5,2,36344,35,2,3,19,?,0,?,2,7e0ccccf,a73ee510,b28479f6,e5ba7672,b1252a9d,?,93bad2c0
0,1,21,?,32,1464,43,58,34,575,0,17,0,32,fe6b92e5,a73ee510,1adce6ef,3486227d,a458ea53,?,423fab69
0,1,223,3,9,63,11,1,2,9,1,1,?,9,7e0ccccf,a73ee510,07d13a8f,d4bb7bd8,?,ad3062eb,3a171ecb
0,0,82,42,0,1766,?,?,3,?,0,?,?,3,fbad5c96,a73ee510,b28479f6,d4bb7bd8,?,?,3a171ecb
0,?,31,60,6,?,?,0,37,3,?,0,?,34,7e0ccccf,7cc72ec2,b28479f6,2005abd1,?,?,be7c41b4
0,?,-1,0,0,4677,419,2,22,143,?,0,?,34,fbad5c96,a73ee510,07d13a8f,e5ba7672,?,?,55dd3565
0,0,1,2,8,1450,24,1,10,10,0,1,?,8,7e0ccccf,a73ee510,b28479f6,d4bb7bd8,?,?,3a171ecb
0,1,25,41,6,105,20,1,20,20,1,1,?,20,fe6b92e5,a73ee510,07d13a8f,d4bb7bd8,b1252a9d,c9d4222a,3a171ecb
0,?,201,36,10,2989,?,0,9,31,?,0,?,10,7e0ccccf,a73ee510,b28479f6,1e88c74f,5840adea,?,c7dc6720
0,?,14,4,1,35820,61,0,2,37,?,0,?,1,7e0ccccf,a73ee510,b28479f6,d4bb7bd8,?,?,be7c41b4
0,?,18,3,29,23214,?,?,30,?,?,?,?,30,7e0ccccf,a73ee510,07d13a8f,e5ba7672,?,?,423fab69
0,?,1,3,5,7021,9,7,5,11,?,1,3,5,?,a73ee510,1adce6ef,8efede7f,?,?,32c7478e
0,0,3,12,1,4563,136,22,18,392,0,8,?,16,7e0ccccf,a73ee510,07d13a8f,e5ba7672,?,?,423fab69
1,4,0,7,6,408,19,4,19,19,1,1,?,6,7e0ccccf,a73ee510,07d13a8f,e5ba7672,a458ea53,?,423fab69
0,0,8,5,3,85511,?,0,4,4,0,0,0,3,fe6b92e5,7cc72ec2,1adce6ef,3486227d,5840adea,?,32c7478e
0,0,39,3,2,2833,242,2,40,52,0,1,?,2,fbad5c96,a73ee510,b28479f6,07c540c4,5840adea,?,3a171ecb
0,0,7,83,19,1635,67,6,27,58,0,1,0,27,7e0ccccf,a73ee510,b28479f6,e5ba7672,b1252a9d,c9d4222a,3a171ecb
0,1,174,36,94,1473,263,3,46,484,0,2,?,94,7e0ccccf,a73ee510,b28479f6,e5ba7672,5840adea,?,bcdee96c
0,?,12,1,1,78171,?,0,1,1,?,0,?,1,?,7cc72ec2,07d13a8f,d4bb7bd8,b1252a9d,?,3a171ecb
1,8,15,2,34,2,2,9,35,48,1,2,?,2,fbad5c96,a73ee510,07d13a8f,e5ba7672,b1252a9d,?,423fab69
0,?,-1,?,?,29100,256,1,1,14,?,1,?,?,7e0ccccf,a73ee510,07d13a8f,e5ba7672,?,?,32c7478e
0,0,36,21,8,1560,125,21,26,662,0,14,?,8,?,a73ee510,8ceecbc8,e5ba7672,5840adea,?,32c7478e
0,1,3245,?,?,233,0,1,0,0,1,1,?,?,7e0ccccf,a73ee510,07d13a8f,d4bb7bd8,?,?,32c7478e
1,?,26,3,15,1713,89,93,33,184,?,4,0,15,7e0ccccf,a73ee510,1adce6ef,e5ba7672,5840adea,?,423fab69
0,?,1,2,26,6711,53,5,21,35,?,1,?,26,fe6b92e5,a73ee510,07d13a8f,e5ba7672,?,?,32c7478e
1,?,0,8,3,9984,8,2,3,8,?,1,?,3,fe6b92e5,a73ee510,1adce6ef,07c540c4,b1252a9d,ad3062eb,3a171ecb
1,?,70,?,1,20124,?,0,1,3,?,0,?,1,?,7cc72ec2,b28479f6,1e88c74f,b1252a9d,?,3a171ecb
0,?,2545,1,4,7950,?,0,29,58,?,0,0,6,fbad5c96,a73ee510,07d13a8f,e5ba7672,?,?,3a171ecb
0,0,8,6,14,4512,144,7,29,489,0,4,?,14,fbad5c96,a73ee510,b28479f6,e5ba7672,?,c9d4222a,32c7478e
1,2,75,16,14,8,16,30,14,15,2,4,?,14,6f6d9be8,a73ee510,b28479f6,e5ba7672,a458ea53,?,32c7478e
0,?,-1,?,?,3150,59,6,11,130,?,2,0,?,?,a73ee510,b28479f6,e5ba7672,?,?,32c7478e
0,?,0,13,18,12778,?,0,14,110,?,0,?,19,7e0ccccf,a73ee510,07d13a8f,1e88c74f,?,?,32c7478e
0,0,15,2,2,4020,43,1,5,22,0,1,?,2,13718bbd,a73ee510,b28479f6,d4bb7bd8,?,?,32c7478e
0,3,2,3,5,14,6,3,2,5,1,1,?,5,fe6b92e5,a73ee510,07d13a8f,07c540c4,a458ea53,c9d4222a,3a171ecb
1,0,0,2,?,8808,68,6,2,68,0,1,?,?,fe6b92e5,a73ee510,07d13a8f,e5ba7672,a458ea53,?,3a171ecb
0,1,34,13,6,69,9,6,20,377,1,5,?,9,fbad5c96,a73ee510,b28479f6,e5ba7672,?,?,423fab69
0,?,1,2,11,22893,?,0,8,15,?,0,?,11,6f6d9be8,a73ee510,b28479f6,1e88c74f,?,?,32c7478e
1,0,72,3,?,14721,320,1,7,69,0,1,?,?,3bf701e7,a73ee510,1adce6ef,d4bb7bd8,a458ea53,?,be7c41b4
0,?,-1,?,?,5,?,?,0,?,?,?,?,?,?,a73ee510,b28479f6,1e88c74f,b1252a9d,?,32c7478e
0,18,120,29,3,188,181,106,47,549,1,15,0,28,7e0ccccf,a73ee510,cfef1c29,e5ba7672,?,?,423fab69
0,?,98,5,1,3661,7,6,4,4,?,1,?,1,fe6b92e5,a73ee510,b28479f6,e5ba7672,?,ad3062eb,32c7478e
0,7,13,20,7,72,7,13,7,24,1,3,?,7,fe6b92e5,a73ee510,1adce6ef,e5ba7672,b1252a9d,?,423fab69
1,2,264,?,6,4,0,9,19,145,1,1,?,0,7e0ccccf,a73ee510,07d13a8f,e5ba7672,?,ad3062eb,55dd3565
1,?,2,1,3,5774,?,?,13,?,?,?,?,5,7e0ccccf,a73ee510,07d13a8f,d4bb7bd8,?,?,32c7478e
0,?,-1,37,8,5798,15,10,8,13,?,3,?,8,7e0ccccf,a73ee510,1adce6ef,07c540c4,b1252a9d,?,423fab69
0,0,0,7,?,?,?,?,2,?,0,?,?,?,7e0ccccf,7cc72ec2,b28479f6,2005abd1,5840adea,?,32c7478e
1,0,3,1,?,26252,?,?,0,?,0,?,?,?,fbad5c96,a73ee510,07d13a8f,e5ba7672,5840adea,?,423fab69
0,?,0,25,1,3113,?,0,11,49,?,0,?,2,fbad5c96,a73ee510,1adce6ef,776ce399,a458ea53,ad3062eb,be7c41b4
0,?,28,14,11,5,?,0,11,11,?,0,?,11,?,a73ee510,b28479f6,e5ba7672,5840adea,?,32c7478e
