Id,Label,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26
24542503,0,0,2,10,7,2639,26,4,18,26,0,1,1,8,241546e0,403ea497,2cbec47f,3e2bfbda,25c83c98,,63d30f2f,1296137f,a73ee510,a115aaee,911b463c,21a23bfe,0c9cc756,07d13a8f,e3209fc2,587267a3,3486227d,a78bd508,21ddcdc9,a458ea53,c2a93b37,,32c7478e,1793a828,e8b83407,2fede552
24599806,0,0,202,109,16,2357,217,43,47,74,0,1,0,18,68fd1e64,b06f9574,ababa78b,5ec469f9,25c83c98,7e0ccccf,dc7659bd,985e3fcb,a73ee510,fed0f64c,e51ddf94,63d3fb31,3516f6e6,b28479f6,f5e3cff6,c574de76,3486227d,e9a3d86d,21ddcdc9,b1252a9d,1a00a447,c9d4222a,32c7478e,dadea544,001f3601,f5416171
24614670,1,,2,,,38803,21,0,0,20,,0,,,05db9164,38a947a1,7d3fa4d5,a38a359c,25c83c98,fbad5c96,ff129f93,6c41e35e,a73ee510,b4474f41,0d5c2942,38571b3a,66f2d604,cfef1c29,259238a6,42331c22,07c540c4,9efc6015,,,5efab9db,,32c7478e,9266d2b9,,
24621283,0,,13,4,2,,,0,7,58,,0,,2,05db9164,38a947a1,9c1b40b2,2f4614b5,4cf72387,7e0ccccf,0dab78da,37e4aa92,7cc72ec2,3b08e48b,7bc78da9,94f5aaee,6b5d07b4,b28479f6,bad3cc31,f6de1122,2005abd1,6e3d8cb0,,,63ebd45e,,be7c41b4,15c045d3,,
24637851,1,,1,,,2989,5,169,0,157,,21,1,,5a9ed9b0,52e9ecfc,20009f96,73fec7fb,25c83c98,7e0ccccf,1c86e0eb,1f89b562,a73ee510,213889cd,755e4a50,57c08194,5978055e,b28479f6,e2dd9a77,054b386f,e5ba7672,1e42ba17,21ddcdc9,b1252a9d,0dd41d11,,32c7478e,f9f7eb22,f0f449dd,a3a8e8f4
24649515,0,,-1,,,40168,,0,1,23,,0,,,b455c6d7,38a947a1,f0d1bba0,0271af42,25c83c98,fbad5c96,06ae8da3,5b392875,a73ee510,3b08e48b,50a20b02,910a8778,0e2ac643,07d13a8f,bfd6048b,ce580091,776ce399,1ed5bdd8,,,ec940c87,ad3062eb,be7c41b4,28cbfdd1,,
24673904,0,,14,6,1,29751,61,1,1,30,,1,,1,1464facd,58e67aaf,232adf4c,61e7e82a,4cf72387,7e0ccccf,130c01bb,1f89b562,a73ee510,3044b0a2,5accb57d,19867607,54503c4c,cfef1c29,a2327e9a,98dd2297,d4bb7bd8,c21c3e4c,21ddcdc9,a458ea53,88ebc476,,bcdee96c,1e56e587,b9266ff0,4d66daa0
24682359,0,,1,3,,,,,5,,,,,,05db9164,b06f9574,223b0e16,ca55061c,4cf72387,fe6b92e5,ae1dfa39,0b153874,7cc72ec2,3b08e48b,ee26f284,156f99ef,48b975db,b28479f6,c7532bdb,5fbf4a84,2005abd1,f7be65bb,21ddcdc9,b1252a9d,deb9605d,,be7c41b4,e448275f,001f3601,a53e3095
24698595,0,2,0,1,1,1215,17,8,46,153,0,1,0,1,5a9ed9b0,89ddfee8,0e0ddf63,6ef31065,25c83c98,7e0ccccf,a097ff18,0b153874,a73ee510,ae07e31d,3407cf7b,ba434196,f0fe287d,1adce6ef,34cce7d2,aa53ae6f,8efede7f,5bb2ec8e,efa3470f,a458ea53,5c0ac03e,c9d4222a,423fab69,33d88c3d,f0f449dd,907b01ed
24723371,0,7,3,20,7,925,89,13,47,120,1,2,9,7,17f69355,95e2d337,5bba03c6,3f752316,43b19349,fe6b92e5,468a0854,0b153874,a73ee510,3b08e48b,a60de4e5,7d885e41,605bbc24,f862f261,fe83a0f3,f5dcb518,8efede7f,7b06fafe,21ddcdc9,b1252a9d,034d121b,,55dd3565,f271f41c,2bf691b1,cc7a24ff
24740036,0,,14,3,2,38668,66,2,2,14,,0,,2,05db9164,78ccd99e,4e1cda1a,d3c8a2de,25c83c98,fe6b92e5,e39d3fea,0b153874,a73ee510,c78c19f0,669a9e7b,2d6fe307,b081141b,1adce6ef,b00d57a8,c4d393c7,07c540c4,e7e991cb,efa3470f,5840adea,205f2510,,bcdee96c,be673bbf,ea9a246c,f5422ec9
24741522,1,,67,2,2,37311,32,3,2,22,,1,,2,8cf07265,8e465f4d,be295631,645b5f21,25c83c98,fe6b92e5,68e35846,1f89b562,a73ee510,c319fc8a,bfd3f296,e0393b7b,a5cf8381,b28479f6,8d1e25de,dbfa27db,e5ba7672,f2becb37,,,1e4c7c3b,c9d4222a,3a171ecb,0e112361,,
24742722,0,,2,17,1,7449,2,6,1,2,,2,,1,68fd1e64,d7988e72,fc604c99,56040b9c,25c83c98,,5f29da0e,51d76abe,a73ee510,25517785,0ad37b4b,5ed14ed4,f9d99d81,cfef1c29,453545f8,805866a6,07c540c4,0f2f9850,1d1eb838,b1252a9d,54fb6770,,85d5a995,64cbb347,e8b83407,64392379
24756710,0,,37,14,8,42757,119,4,8,58,,0,,8,05db9164,89ddfee8,c63c160a,940db5a1,25c83c98,fbad5c96,ad3508b1,0b153874,a73ee510,79f15f43,ad757a5a,6b57f72a,93b18cb5,1adce6ef,34cce7d2,b68854b3,e5ba7672,5bb2ec8e,7fa29ad2,a458ea53,7e40caa1,,423fab69,9029a449,f0f449dd,61221532
24758351,0,1,15,29,11,12,7,3,12,200,1,3,,7,287e684f,38d50e09,b00d1501,d16679b9,f281d2a7,7e0ccccf,7f9907fe,0b153874,a73ee510,35acd07e,a7b606c4,e0d76380,eae197fd,07d13a8f,ee569ce2,1203a270,07c540c4,582152eb,21ddcdc9,5840adea,73d06dde,ad3062eb,3a171ecb,aee52b6f,001f3601,cfd96da1
24758828,0,,91,7,2,36205,54,0,2,70,,0,,2,05db9164,e77e5e6e,14e2caf8,6dd209f6,25c83c98,7e0ccccf,0c41b6a1,0b153874,a73ee510,474773a7,4ba74619,130f59be,879fa878,07d13a8f,2eb18840,e9f23bf3,e5ba7672,449d6705,5b885066,a458ea53,b68328a1,,423fab69,25252fbe,001f3601,a883d797
24774703,0,,2,10,18,116841,,0,19,2,,0,,18,fbc55dae,38d50e09,e0be26f6,365f4477,25c83c98,7e0ccccf,9a68af50,5b392875,7cc72ec2,4110d3ba,c4bd1c72,52e2f7c9,bcfc54a9,07d13a8f,ee569ce2,f0ec77e7,d4bb7bd8,582152eb,21ddcdc9,5840adea,4affa993,ad3062eb,c7dc6720,f22cf7cd,001f3601,a9f179db
24775487,0,0,0,1,3,2096,105,3,33,94,0,1,,7,5bfa8ab5,287130e0,deae24bb,06ad9c7f,25c83c98,fbad5c96,03dda6cf,0b153874,a73ee510,a9dd3a26,3289d3e1,fc0418c9,5a777c73,f862f261,2277633a,ca4965c3,07c540c4,a10c0817,21ddcdc9,a458ea53,0770f5ef,,bcdee96c,b63141be,ea9a246c,ed8828b6
24796843,1,0,143,13,1,2567,5,2,4,6,0,2,,1,5a9ed9b0,80e26c9b,6d895cbd,85dd697c,4cf72387,6f6d9be8,f9aa2b92,0b153874,a73ee510,a0a3cee6,d962f011,21ed62a5,7f75d712,07d13a8f,e8f4b767,2d0bbe92,07c540c4,005c6740,21ddcdc9,5840adea,95dfc2ac,,32c7478e,1793a828,e8b83407,b9809574
24797252,1,4,79,17,1,0,0,11,1,18,1,3,,0,8cf07265,1cfdf714,94a313d1,5d809792,25c83c98,3bf701e7,7195046d,0b153874,a73ee510,4d0f5c58,4d8549da,e514cbbf,51b97b8f,b28479f6,d345b1a0,96adcca8,e5ba7672,e88ffc9d,92524a76,b1252a9d,8831c024,,bcdee96c,3fdb382b,cb079c2d,49d68486
24802013,0,0,-1,,,2370,30,3,0,13,0,2,1,,05db9164,6582398b,395d223c,fc8838a9,25c83c98,7e0ccccf,d5527617,5b392875,a73ee510,3b08e48b,7466b255,26467c7a,f4c487c1,07d13a8f,57bbde4b,57839d66,3486227d,dbebbe86,21ddcdc9,5840adea,57f2ff04,,32c7478e,0acbced6,e8b83407,7ba39386
24809715,0,1,1,4,3,7,3,1,4,3,1,1,,3,05db9164,38a947a1,edc14e06,cb705317,25c83c98,7e0ccccf,41e6f3d3,0b153874,a73ee510,2e546b3f,30b2a438,ef8ef09d,aebdb575,1adce6ef,79d279e1,a08737b2,d4bb7bd8,53b5a4f2,,,6bbca3f3,ad3062eb,dbb486d7,56c60afc,,
24810956,0,1,0,1,14,1068,20,4,16,27,1,2,,14,9a89b36c,f6f4fe4b,94850537,779a1ca7,25c83c98,fe6b92e5,6aa33a0e,0b153874,a73ee510,864e7b20,76030d37,514b02c9,b8065f15,07d13a8f,9ca59173,84225cfc,e5ba7672,ca5a75f3,,,70df3010,,55dd3565,e453d9ca,,
24811771,0,,3,14,4,41852,,0,5,3,,0,,4,05db9164,38d50e09,2c988578,992f92cd,43b19349,7e0ccccf,902c790c,0b153874,a73ee510,3b08e48b,0cb221d0,1010d8f3,ea18ebd8,07d13a8f,ee569ce2,8e75b06d,776ce399,582152eb,21ddcdc9,5840adea,00d719a3,,423fab69,daef26d8,001f3601,9b48375d
24818387,0,,0,1,4,5536,112,4,5,192,,3,,4,05db9164,0a519c5c,b00d1501,d16679b9,25c83c98,fbad5c96,2d3724a1,1f89b562,a73ee510,a6cc5a0b,c21c44c8,e0d76380,5b3fc509,b28479f6,b760dcb7,1203a270,e5ba7672,2efa89c6,,,73d06dde,ad3062eb,dbb486d7,aee52b6f,,
24834357,0,,1,6,,5322,10,28,0,193,,4,,,05db9164,b1f0fea7,003f419b,ff852091,f3474129,fbad5c96,4a45f6c5,1f89b562,a73ee510,5d6280d2,2a0b79f8,349450bc,25512dff,07d13a8f,f717b29a,6615ffe6,e5ba7672,c90735c5,21ddcdc9,b1252a9d,3dd38d65,c9d4222a,55dd3565,c2fe6ca4,1575c75f,0015d4de
24839680,0,,9,22,14,1343,,0,14,14,,0,,14,68fd1e64,38d50e09,d032c263,c18be181,43b19349,13718bbd,5c16df0c,1f89b562,a73ee510,1ce1e29d,4a1677bb,dfbb09fb,ab2497dc,b28479f6,42b3012c,84898b2a,e5ba7672,582152eb,21ddcdc9,5840adea,0014c32a,,32c7478e,3b183c5c,001f3601,cfd96da1
24847564,0,0,15,2,5,7431,359,23,32,478,0,6,,5,5a9ed9b0,a796837e,08de7b18,97ce69e9,25c83c98,fe6b92e5,c6ad90de,5b392875,a73ee510,ddad80e3,371dae82,c5011072,18fc2b1e,cfef1c29,f0bf9094,5a9431f3,e5ba7672,1cdbd1c5,,,e754c5e1,c9d4222a,dbb486d7,8fc66e78,,
24872673,0,0,1,10,5,7983,39,1,6,39,0,1,,5,68fd1e64,1cfdf714,7f30c3f9,fcc98dbe,4cf72387,7e0ccccf,c5d2950a,45f7c2dd,a73ee510,44ee1822,6a202b92,69d8606d,41eb38a4,b28479f6,d345b1a0,6259ae3d,1e88c74f,e88ffc9d,082ef68c,a458ea53,58f4d8d8,,c7dc6720,b1033179,cb079c2d,ba230391
24881322,0,,8,13,6,16902,1524,24,6,526,,4,0,6,5bfa8ab5,08d6d899,9143c832,f56b7dd5,25c83c98,7e0ccccf,424fbb9a,0b153874,a73ee510,eaca4085,2386466b,ae1bb660,45db6793,b28479f6,bfef54b3,bad5ee18,8efede7f,87c6f83c,,,0429f84b,,3a171ecb,c0d61a5c,,
24897485,0,,2,,1,65764,880,0,1,278,,0,,1,87552397,38a947a1,223b0e16,ca55061c,25c83c98,7e0ccccf,93b19353,0b153874,7cc72ec2,3b08e48b,d2b7c44b,156f99ef,68637c0d,b28479f6,095f3c05,5fbf4a84,e5ba7672,1999bae9,,,deb9605d,,32c7478e,e448275f,,
24915875,0,2,23,,2,910,27,2,3,18,1,1,,2,05db9164,2c16a946,a565dc77,2e17d6f6,4cf72387,7e0ccccf,cc23a9e2,0b153874,a73ee510,2dd3b5c3,68f8bdd3,6a996630,fde2c9d7,07d13a8f,18231224,931226fe,07c540c4,74ef3502,,,9c606e2c,,3a171ecb,9117a34a,,
24918841,0,0,249,37,6,3745,93,13,6,10,0,1,0,6,05db9164,39dfaa0d,08813aa9,fb39ba74,25c83c98,fbad5c96,01074d39,0b153874,a73ee510,5a842825,e66005d3,11422cdc,8f33b365,b28479f6,2223bbe1,ad35a6bf,1e88c74f,df4fffb7,21ddcdc9,5840adea,5c482934,,bcdee96c,0ca47f25,010f6491,cfd96da1
24929673,1,0,0,5,3,4400,237,4,21,57,0,2,,3,05db9164,6e638bbc,7802d793,bc952269,43b19349,13718bbd,071cd7cc,0b153874,a73ee510,ab21460d,f68c5128,0dd7417d,d86616b0,b28479f6,e63b30de,86d4ce4b,e5ba7672,3cb7e3f0,21ddcdc9,b1252a9d,5499cd34,,32c7478e,8d653a3e,445bbe3b,8e1ae331
24930563,0,,9,4,3,6868,182,4,7,13,,2,,3,41edac3d,960c983b,02ec2911,90fc8956,4cf72387,7e0ccccf,88822b23,0b153874,a73ee510,3044b0a2,3d1fed94,cead3a62,9619e9ff,07d13a8f,aa25ba63,bcfc5b8e,e5ba7672,b4abdd09,21ddcdc9,5840adea,d70af1c6,,3a171ecb,abe3a684,e8b83407,ec75f0c4
24936698,1,16,124,,7,11,3,89,29,207,1,8,0,3,68fd1e64,08c2f5df,dde182a0,de1dc0c1,43b19349,7e0ccccf,1c86e0eb,0b153874,a73ee510,38d73ba3,755e4a50,7a27d4e1,5978055e,32813e21,102957f2,84534f54,e5ba7672,29b0e3e5,,,2b81e06c,,55dd3565,2f647dfe,,
24940474,0,,1476,5,5,11551,99,4,11,114,,2,,5,439a44a4,2c8c5f5d,0f09a700,38aca36b,d9131ab2,fe6b92e5,57b4bd89,5b392875,a73ee510,3b08e48b,71fd20d9,25644e7d,ddd66ce1,07d13a8f,4962a9e7,4c7535f3,e5ba7672,f5f4ae5b,,,5b6b6b73,,c7dc6720,1793a828,,
24949107,0,0,0,2,5,2319,40,61,15,80,0,2,0,5,05db9164,207b2d81,00351e59,4e1c036b,25c83c98,7e0ccccf,cbfdf796,0fb392dd,a73ee510,972840f6,e52152c0,8e8a5d22,e2824235,07d13a8f,0bf0feff,b7f61016,e5ba7672,fa0643ee,21ddcdc9,5840adea,fc40f53b,,32c7478e,2896ad66,001f3601,39f4914b
24955069,0,,-1,,,6975,4,2,0,4,,1,,,fbc55dae,95e2d337,0fe4e6a4,befb3a98,25c83c98,,e0e691db,6a698541,a73ee510,5769e63a,bc786d15,c38dac32,e7c6a03d,051219e6,003cf364,37443a62,07c540c4,7b06fafe,083e89d9,a458ea53,6f2de4d7,,3a171ecb,a8833871,2bf691b1,3d186c66
24969581,0,0,1,4,5,1497,13,7,5,14,0,4,,5,05db9164,0363d860,915bbd8f,26ac5cc6,25c83c98,fbad5c96,8379baa1,0b153874,a73ee510,3b08e48b,7579b566,87408e45,8803181f,1adce6ef,8f0f791f,8759a2d9,e5ba7672,a62ebaa8,,,6ec2bcf7,,423fab69,7f686ab3,,
24978203,0,5,13,,1,1216,3,8,49,48,0,1,,1,05db9164,4f25e98b,119e547a,8b0fcf84,30903e74,,5e64ce5f,0b153874,a73ee510,fa907ddd,8b94178b,4d609eca,025225f2,07d13a8f,5be89da3,df55f657,e5ba7672,bc5a0ff7,5a7ebc3d,b1252a9d,66bedcd9,,32c7478e,57b5bc3c,001f3601,e1c088a6
24980502,1,,-1,,,17314,2,6,0,2,,1,,,05db9164,e6203a55,03fff994,4336a1dc,25c83c98,7e0ccccf,eba0462b,5b392875,a73ee510,3b08e48b,26c99d74,405c6eb0,4b7c8d43,07d13a8f,c7cb28b6,2ad4c1ee,d4bb7bd8,2e39068c,,,f914810e,ad3062eb,32c7478e,c878896b,,
24990275,0,,2,,,51471,,0,5,2,,0,,,05db9164,38a947a1,,,25c83c98,13718bbd,10d51d22,0b153874,7cc72ec2,27be1ae3,e73bed86,,4a6575c1,07d13a8f,65f5fb36,,e5ba7672,97b81540,,,,,32c7478e,,,
24990993,0,,1,9,6,4281,,0,16,55,,0,0,6,be589b51,207b2d81,6a061171,ef6ae422,0942e0a7,fbad5c96,2d7ba5c7,0b153874,a73ee510,d456ba59,e52152c0,2dad7b23,e2824235,07d13a8f,0c67c4ca,722ee340,3486227d,395856b0,21ddcdc9,a458ea53,aec73e74,,32c7478e,215dcc2f,001f3601,1d15466a
24993157,0,0,0,20,14,2531,156,1,24,41,0,1,0,14,5bfa8ab5,4f25e98b,b393df87,c3fecae9,25c83c98,,c9b65311,5b392875,a73ee510,30cb84dc,e73bed86,8d33fe00,4a6575c1,1adce6ef,57a9c379,0fd4fbad,07c540c4,9e4517be,21ddcdc9,5840adea,572bdde8,,32c7478e,9fa3e01a,001f3601,d9bcfc08
24997014,0,3,27,1,1,1402,1,7,1,61,0,2,0,1,05db9164,73a46ff0,387ebff3,501abd52,25c83c98,fbad5c96,d9d4299e,0b153874,a73ee510,f4404e5d,2c44514d,593290d6,1e750733,07d13a8f,376a23f2,15b684be,e5ba7672,da507f45,21ddcdc9,5840adea,f4d7cf94,,3a171ecb,b34f3128,ea9a246c,3090e38b
25001210,0,,34,22,2,9794,,0,13,144,,0,,2,05db9164,38d50e09,,,25c83c98,fbad5c96,e88f1cec,5b392875,a73ee510,3b08e48b,8f410860,,b8eec0b1,b28479f6,42b3012c,,776ce399,582152eb,21ddcdc9,5840adea,,,be7c41b4,,001f3601,56be3401
25002382,0,,0,3,2,22867,18,3,2,2,,2,,2,05db9164,09e68b86,adf6fca0,beab5630,f281d2a7,,b87f4a4a,1f89b562,a73ee510,b8b81ee6,319687c9,61424423,62036f49,07d13a8f,36721ddc,b6b7e270,07c540c4,5aed7436,338f20de,a458ea53,b09c092d,,32c7478e,cad46f36,e8b83407,58a43195
25019249,0,4,1,,5,168,34,32,8,14,1,3,,6,05db9164,8dbd550a,,,43b19349,7e0ccccf,af54cdc5,0b153874,a73ee510,ef4c555c,d0069af4,,e920b070,64c94865,3581cad7,,e5ba7672,c3c7460a,,,,,55dd3565,,,
25025298,0,,9,3,1,7192,47,1,1,21,,1,,1,05db9164,287130e0,eb29354e,dfe0c979,25c83c98,7e0ccccf,b45139de,0b153874,a73ee510,dce14f98,7f90c133,6706ce51,2b2a1789,b28479f6,9efd8b77,72bb3f2c,d4bb7bd8,891589e7,2e7e0472,b1252a9d,547c058f,,3a171ecb,ed209d56,cb079c2d,ec6b0e7a
25032362,0,1,0,234,23,0,2,1,22,229,1,1,1,2,5a9ed9b0,f0cf0024,6f2bf6d4,95f6a680,a9411994,fbad5c96,457fd078,0b153874,a73ee510,711ec2bc,5f2b6964,39fff66b,7a36be10,1adce6ef,99b06d74,9393d331,3486227d,88b0e440,21ddcdc9,5840adea,08085eb3,ad3062eb,32c7478e,6c1cdd05,ea9a246c,7e6f9939
25032439,1,,2,,18,8256,47,12,21,187,,3,,19,68fd1e64,207b2d81,3547afd6,024b9205,43b19349,6f6d9be8,f2f03b6d,0b153874,a73ee510,3b08e48b,44c04305,0c28d995,d69889cb,64c94865,32ec6582,0c5cec6d,e5ba7672,25c88e42,21ddcdc9,a458ea53,65d54d97,,32c7478e,0de4bad8,001f3601,b1262c8d
25048354,0,1,959,18,2,1379,20,3,21,19,0,1,,10,05db9164,bc478804,83eac20f,13508380,4cf72387,fbad5c96,8826c65c,6c41e35e,a73ee510,c4c151ed,7975199d,ccafa0c3,bad22647,07d13a8f,0af7c64c,6c610a9f,07c540c4,65a2ac26,21ddcdc9,b1252a9d,e1faf06a,ad3062eb,423fab69,45ab94c8,001f3601,c84c4aec
25050038,0,,-1,5,2,3938,2,52,2,79,,5,0,2,05db9164,80e26c9b,ba1947d0,85dd697c,25c83c98,7e0ccccf,ea1366e6,51d76abe,a73ee510,7f98afa2,5610b0e6,34a238e0,5b7186cf,1adce6ef,0f942372,da441c7e,27c07bd6,005c6740,21ddcdc9,b1252a9d,8717ea07,,423fab69,1793a828,e8b83407,b9809574
25053307,0,,1,26,4,21399,,0,7,4,,0,,4,05db9164,0468d672,35080c88,dc368167,25c83c98,13718bbd,b4db067f,c8ddd494,a73ee510,a66af9d6,387b72ee,add875ce,9ae11cf1,07d13a8f,a888f201,1bf7e33a,d4bb7bd8,9880032b,21ddcdc9,5840adea,886cf85f,,32c7478e,b15e599b,ea9a246c,cfd96da1
25060464,1,13,1,7,13,1176,67,13,49,46,1,1,,13,05db9164,207b2d81,3f72b9c3,f922efad,25c83c98,7e0ccccf,a015ed43,5b392875,a73ee510,efea433b,c01c1eb7,c703e271,d76cea6e,07d13a8f,950307af,3241ec25,e5ba7672,966c77d8,21ddcdc9,b1252a9d,e77e3775,,32c7478e,b34f3128,001f3601,59b96d68
25074068,0,,1,7,9,859,,0,30,42,,0,,9,05db9164,38d50e09,56518583,928f610c,25c83c98,fbad5c96,ae0815e6,a25968f2,a73ee510,3b08e48b,cc665c85,a90942e2,4dc59597,07d13a8f,ee569ce2,379d3191,776ce399,582152eb,21ddcdc9,5840adea,6478b9e2,,be7c41b4,c9beb5ca,001f3601,6ae9621c
25074794,0,,1,14,9,16037,,0,17,16,,0,,9,05db9164,f8c8e8f8,8c7412f7,43c8dd6c,3bb20e22,7e0ccccf,37726a04,51d76abe,a73ee510,3b08e48b,6a8294aa,b3a93317,5801b11d,07d13a8f,d4696a42,ecfdc8a2,1e88c74f,d2f0bce2,21ddcdc9,5840adea,fd6072e3,,32c7478e,f4b7f89f,e8b83407,cfd96da1
25087495,0,0,41,8,2,2769,195,5,1,42,0,2,,7,68fd1e64,38a947a1,4470baf4,8c8a4c47,25c83c98,7e0ccccf,a70805e4,0b153874,a73ee510,3b08e48b,2cc0193e,bb669e25,433f9499,b28479f6,5307e616,2b2ce127,e5ba7672,ade68c22,,,2b796e4a,,32c7478e,8d365d3b,,
25113493,1,3,15,1,1,339,5,11,6,201,1,4,,1,05db9164,38a947a1,8512d54d,7031bb66,b0530c50,6f6d9be8,05c1e2a9,0fb392dd,a73ee510,58380efe,f5a125f1,e2163351,095af3d6,b28479f6,bcf15323,beef16d6,3486227d,2a5c1ed3,,,4645d72c,,32c7478e,b258af68,,
25145197,0,0,35,1,1,20095,702,1,4,242,0,1,,4,05db9164,8084ee93,02cf9876,c18be181,25c83c98,7e0ccccf,d0e2f16a,6a698541,a73ee510,6134c643,dcd28acb,8fe001f4,5707d7ee,b28479f6,b2ff8c6b,36103458,07c540c4,52e44668,,,e587c466,ad3062eb,32c7478e,3b183c5c,,
25152299,0,0,-1,,,3000,27,9,24,36,0,2,,,05db9164,38a947a1,2b8f3e48,b1231540,25c83c98,fe6b92e5,501069e9,1f89b562,a73ee510,d16f9e05,a10c0fc9,f1ce2ed4,30cbe961,07d13a8f,15eb8c62,9137a27f,e5ba7672,23fb8a75,,,2e9b1af0,c9d4222a,423fab69,dfb22eaf,,
25162140,1,,2,,3,,,0,3,6,,0,,3,05db9164,8dbd550a,,,4cf72387,,9023c343,0b153874,7cc72ec2,3b08e48b,0e2e5e48,,706d0b7b,64c94865,3581cad7,,2005abd1,c3c7460a,,,,,32c7478e,,,
25176706,1,3,98,5,5,0,2,8,44,207,1,4,0,0,7e5c2ff4,421b43cd,9bafaf86,29998ed1,4cf72387,fe6b92e5,8363bee7,37e4aa92,a73ee510,efea433b,bf09be0e,6aaba33c,3516f6e6,b28479f6,2d0bb053,b041b04a,e5ba7672,2804effd,,,723b4dfd,,bcdee96c,b34f3128,,
25181860,0,0,0,13,6,1297,207,13,47,220,0,3,0,6,5bfa8ab5,287130e0,933d61bf,6e91d0aa,25c83c98,fbad5c96,63b212f8,0b153874,a73ee510,0a263d38,5874c9c9,e3ea3d05,740c210d,b28479f6,9efd8b77,73c3f6f6,e5ba7672,891589e7,5b5de845,a458ea53,ea1acc1f,ad3062eb,bcdee96c,e9e62581,cb079c2d,de50512a
25182465,1,1,11,3,28,253,45,32,44,335,1,9,,29,05db9164,2521a01b,c0ac520f,cbb4c12e,25c83c98,fbad5c96,178a87e0,5b392875,a73ee510,a73f6486,9526c084,1d6bfcff,f65030f6,1adce6ef,f6d9cb60,44f81422,e5ba7672,879260b0,21ddcdc9,5840adea,cb3e5850,,423fab69,42998020,e8b83407,e54ba270
25193293,0,2,1,,13,8,13,2,13,13,1,1,,13,05db9164,90f4f36f,5cf913a1,d16679b9,43b19349,fe6b92e5,50631f06,5b392875,a73ee510,e851ff7b,f25fe7e9,05ec3803,dd183b4c,1adce6ef,b570eb93,31ca40b6,07c540c4,4431064e,,,2620001c,,32c7478e,aee52b6f,,
25201621,1,3,0,24,16,1,7,3,33,16,1,1,,7,05db9164,4f25e98b,b393df87,c3fecae9,25c83c98,7e0ccccf,0c41b6a1,0b153874,a73ee510,28ba569d,4ba74619,8d33fe00,879fa878,b28479f6,bd7b7794,0fd4fbad,e5ba7672,9e4517be,21ddcdc9,5840adea,572bdde8,,bcdee96c,9fa3e01a,001f3601,d9bcfc08
25204939,1,4,7,8,3,96,4,16,10,13,2,10,,4,05db9164,38a947a1,ff1ac638,561efb88,25c83c98,7e0ccccf,1c86e0eb,0b153874,a73ee510,7d1b71b4,755e4a50,fc3f4815,5978055e,b28479f6,46ed0b3c,365fc605,e5ba7672,2c6cb693,,,83dd3227,,32c7478e,b258af68,,
25205338,0,12,55,4,2,74,10,46,20,175,2,11,0,3,5a9ed9b0,c41a84c8,d627c43e,759c4a2e,43b19349,7e0ccccf,8ce2a590,0b153874,a73ee510,efba1643,f89fe102,2d15871c,83e6ca2e,b28479f6,55d28d38,9243e635,e5ba7672,2b46823a,,,ec5ac7c6,,32c7478e,590b856f,,
25212952,0,,0,6,,,,,0,,,,,,241546e0,0468d672,23bfa646,18fd2581,25c83c98,fbad5c96,88002ee1,0b153874,7cc72ec2,3b08e48b,f1b78ab4,d5030210,6e5da64f,8ceecbc8,4ff0109e,0b7fa969,2005abd1,124c6b00,21ddcdc9,5840adea,d00eb2be,,32c7478e,2f647dfe,ea9a246c,984e0db0
25214691,1,0,288,2,2,2419,2,8,2,3,0,3,0,2,05db9164,2ae0a573,c5d94b65,5cc8f91d,25c83c98,6f6d9be8,6ad6a58d,0b153874,a73ee510,1057a006,cf211896,75c79158,f4757239,07d13a8f,259ecb43,208d4baf,e5ba7672,f2f9ae5a,,,6a909d9a,,32c7478e,1f68c81f,,
25220234,0,,0,8,12,6848,35,1,8,34,,1,,12,5a9ed9b0,71ca0a25,396df967,328b42c3,25c83c98,7e0ccccf,83f83dca,0b153874,a73ee510,3b08e48b,f8be81c4,8481d649,97e71caf,07d13a8f,a8e0f0c6,b2f2a0c7,d4bb7bd8,9bf8ffef,21ddcdc9,5840adea,f0bb1194,,32c7478e,a5ce2d0d,445bbe3b,984e0db0
25228855,1,1,13,3,3,69,3,57,17,253,1,17,0,3,05db9164,1cfdf714,ed18a346,ee1956e3,25c83c98,7e0ccccf,2555b4d9,1f89b562,a73ee510,f9065d00,98579192,5752735b,779f824b,b28479f6,d345b1a0,8a4695ed,3486227d,e88ffc9d,21ddcdc9,b1252a9d,ba4eaa95,,bcdee96c,b7e09715,b9266ff0,a05422a5
25229956,1,2,0,14,28,77,29,8,27,376,1,3,,29,8cf07265,09e68b86,566ff4e7,29a1571c,384874ce,7e0ccccf,59bbdf75,0b153874,a73ee510,cb3c0ba3,ae4c531b,9cda2864,01c2bbc7,07d13a8f,36721ddc,e58131f4,e5ba7672,5aed7436,dbc91356,b1252a9d,d592b0d2,,32c7478e,89fa735f,e8b83407,e0671437
